source,trial_number,trial_code,harvest_season,planting_date,planting_order,planting_month,treatment_type,treatment,rep,n_spray,sev,sev_class,yld,defoliation,audpc,tkw,first_after_planting,spray1,spray2,spray3,spray4,spray5,spray6,1_2,2_3,3_4,4_5,5_6
Beruski,20,PG,2016,12/11/2015,3,Dec,None,UNT,2,0,14.8,Low,707.4,NA,123.36,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,20,PG,2016,12/11/2015,3,Dec,None,UNT,3,0,10.64,Low,939.3,NA,79.79,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,20,PG,2016,12/11/2015,3,Dec,None,UNT,4,0,11.36,Low,644.8,NA,106.94,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Growth stage,CAL,1,4,0.1,Low,1921.1,NA,160.3,134,39,03/02/2016,03/16/2016,04/09/2016,04/22/2016,NA,NA,14,24,13,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Growth stage,CAL,2,4,7,Low,1545.2,NA,194.9,125,39,03/02/2016,03/16/2016,04/09/2016,04/22/2016,NA,NA,14,24,13,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Growth stage,CAL,3,4,5,Low,1654.8,NA,165,109,39,03/02/2016,03/16/2016,04/09/2016,04/22/2016,NA,NA,14,24,13,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Growth stage,CAL,4,4,0.6,Low,1037,NA,174.5,109,39,03/02/2016,03/16/2016,04/09/2016,04/22/2016,NA,NA,14,24,13,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP6,1,3,0.6,Low,1198.1,NA,174.6,104,56,03/19/2016,04/09/2016,04/22/2016,NA,NA,NA,21,13,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP6,2,3,9,Low,1134.4,NA,183.2,111,56,03/19/2016,04/09/2016,04/22/2016,NA,NA,NA,21,13,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP6,3,3,6,Low,1472.6,NA,169.8,123,56,03/19/2016,04/09/2016,04/22/2016,NA,NA,NA,21,13,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP6,4,3,9,Low,803.9,NA,209.5,120,56,03/19/2016,04/09/2016,04/22/2016,NA,NA,NA,21,13,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP9,1,2,5,Low,959.6,NA,183.4,102,56,03/19/2016,04/22/2016,NA,NA,NA,NA,34,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP9,2,2,6,Low,981.5,NA,203.6,109,56,03/19/2016,04/22/2016,NA,NA,NA,NA,34,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP9,3,2,7,Low,1177.4,NA,172,114,56,03/19/2016,04/22/2016,NA,NA,NA,NA,34,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,LWDxT,DVIP9,4,2,7,Low,465.4,NA,175.5,101,56,03/19/2016,04/22/2016,NA,NA,NA,NA,34,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,None,UNT,1,0,14.83,Low,657.4,NA,304.1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,None,UNT,2,0,16.25,Low,766.5,NA,281.1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,None,UNT,3,0,15.25,Low,854.1,NA,264.7,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,None,UNT,4,0,13.5,Low,778.1,NA,259.1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV80,1,0,22,Low,715.4,NA,204.6,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV80,2,0,25,Low,1254.4,NA,307.4,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV80,3,0,15,Low,628.9,NA,267.6,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV80,4,0,7,Low,1015,NA,242,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV50,1,0,0.6,Low,648.7,NA,212.2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV50,2,0,6,Low,874.8,NA,216.3,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV50,3,0,5,Low,900.6,NA,191.2,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,21,PG,2016,1/23/2016,4,Jan,Rainfall,DSV50,4,0,5,Low,1060.7,NA,194.1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP9,1,5,NA,Low,4263.9,80,NA,153.5,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP9,2,5,NA,Low,3958.3,85,NA,142.5,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP9,3,5,NA,Low,4305.6,85,NA,155,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP9,4,5,NA,Low,4833.3,80,NA,174,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP6,1,5,NA,Low,5013.9,80,NA,180.5,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP6,2,5,NA,Low,3861.1,85,NA,139,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP6,3,5,NA,Low,3930.6,83,NA,141.5,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,LWDxT,DVIP6,4,5,NA,Low,3958.3,85,NA,142.5,44,12/04/2014,12/18/2014,01/09/2015,01/28/2015,02/21/2015,NA,14,22,19,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Growth stage,CAL,1,5,NA,Low,4027.8,80,NA,145,56,12/16/2014,12/30/2014,01/14/2015,01/28/2015,02/12/2015,NA,14,15,14,15,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Growth stage,CAL,2,5,NA,Low,4222.2,85,NA,152,56,12/16/2014,12/30/2014,01/14/2015,01/28/2015,02/12/2015,NA,14,15,14,15,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Growth stage,CAL,3,5,NA,Low,4277.8,78,NA,154,56,12/16/2014,12/30/2014,01/14/2015,01/28/2015,02/12/2015,NA,14,15,14,15,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Growth stage,CAL,4,5,NA,Low,4208.3,75,NA,151.5,56,12/16/2014,12/30/2014,01/14/2015,01/28/2015,02/12/2015,NA,14,15,14,15,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV50,1,5,NA,Low,4250,80,NA,153,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,02/21/2015,NA,13,19,14,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV50,2,5,NA,Low,4083.3,85,NA,147,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,02/21/2015,NA,13,19,14,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV50,3,5,NA,Low,4430.6,80,NA,159.5,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,02/21/2015,NA,13,19,14,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV50,4,5,NA,Low,3402.8,75,NA,122.5,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,02/21/2015,NA,13,19,14,24,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV80,1,4,NA,Low,4152.8,80,NA,149.5,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,NA,NA,13,19,14,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV80,2,4,NA,Low,3847.2,80,NA,138.5,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,NA,NA,13,19,14,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV80,3,4,NA,Low,4041.7,78,NA,145.5,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,NA,NA,13,19,14,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,Rainfall,DSV80,4,4,NA,Low,4138.9,83,NA,149,53,12/13/2014,12/26/2014,01/14/2015,01/28/2015,NA,NA,13,19,14,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,None,UNT,1,0,NA,Low,2277.8,98,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,None,UNT,2,0,NA,Low,3680.6,98,NA,132.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,None,UNT,3,0,NA,Low,3583.3,98,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,22,CV,2015,10/21/2014,1,Oct,None,UNT,4,0,NA,Low,3208.3,97,NA,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP9,1,6,NA,High,2996.9,93,NA,161.8,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP9,2,6,NA,High,3055.6,97,NA,165,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP9,3,6,NA,High,3074.1,95,NA,166,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP9,4,6,NA,High,2861.1,93,NA,154.5,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP6,1,6,NA,High,2981.5,88,NA,161,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP6,2,6,NA,High,2731.5,95,NA,147.5,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP6,3,6,NA,High,2888.9,93,NA,156,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,LWDxT,DVIP6,4,6,NA,High,2620.4,95,NA,141.5,30,12/13/2014,01/06/2015,01/21/2015,02/06/2015,02/21/2015,03/10/2015,24,15,16,15,17
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV80,1,5,NA,High,2731.5,90,NA,147.5,40,12/23/2014,01/09/2015,01/28/2015,02/12/2015,03/03/2015,NA,17,19,15,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV80,2,5,NA,High,2546.3,95,NA,137.5,40,12/23/2014,01/09/2015,01/28/2015,02/12/2015,03/03/2015,NA,17,19,15,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV80,3,5,NA,High,2796.3,95,NA,151,40,12/23/2014,01/09/2015,01/28/2015,02/12/2015,03/03/2015,NA,17,19,15,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV80,4,5,NA,High,2750,95,NA,148.5,40,12/23/2014,01/09/2015,01/28/2015,02/12/2015,03/03/2015,NA,17,19,15,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV50,1,5,NA,High,2750,95,NA,148.5,40,12/23/2014,01/09/2015,01/28/2015,02/11/2015,02/25/2015,NA,17,19,14,14,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV50,2,5,NA,High,3027.8,95,NA,163.5,40,12/23/2014,01/09/2015,01/28/2015,02/11/2015,02/25/2015,NA,17,19,14,14,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV50,3,5,NA,High,2916.7,97,NA,157.5,40,12/23/2014,01/09/2015,01/28/2015,02/11/2015,02/25/2015,NA,17,19,14,14,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Rainfall,DSV50,4,5,NA,High,2972.2,95,NA,160.5,40,12/23/2014,01/09/2015,01/28/2015,02/11/2015,02/25/2015,NA,17,19,14,14,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Growth stage,CAL,1,5,NA,High,2509.3,90,NA,135.5,43,12/26/2014,01/14/2015,01/30/2015,02/12/2015,03/03/2015,NA,19,16,13,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Growth stage,CAL,2,5,NA,High,2314.8,93,NA,125,43,12/26/2014,01/14/2015,01/30/2015,02/12/2015,03/03/2015,NA,19,16,13,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Growth stage,CAL,3,5,NA,High,2638.9,95,NA,142.5,43,12/26/2014,01/14/2015,01/30/2015,02/12/2015,03/03/2015,NA,19,16,13,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,Growth stage,CAL,4,5,NA,High,2963,90,NA,160,43,12/26/2014,01/14/2015,01/30/2015,02/12/2015,03/03/2015,NA,19,16,13,19,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,None,UNT,1,0,NA,High,1092.6,100,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,None,UNT,2,0,NA,High,1175.9,100,NA,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,None,UNT,3,0,NA,High,1370.4,100,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,23,CV,2015,11/13/2014,2,Nov,None,UNT,4,0,NA,High,1213,100,NA,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP9,1,5,NA,High,768.5,70,NA,41.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP9,2,5,NA,High,509.3,75,NA,27.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP9,3,5,NA,High,870.4,80,NA,47,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP9,4,5,NA,High,1157.4,80,NA,62.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP6,1,5,NA,High,1064.8,70,NA,57.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP6,2,5,NA,High,703.7,80,NA,38,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP6,3,5,NA,High,750,80,NA,40.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,LWDxT,DVIP6,4,5,NA,High,870.4,80,NA,47,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV50,1,5,NA,High,713,60,NA,38.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV50,2,5,NA,High,990.7,75,NA,53.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV50,3,5,NA,High,713,70,NA,38.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV50,4,5,NA,High,1064.8,70,NA,57.5,47,01/28/2015,02/06/2015,02/21/2015,03/10/2015,03/25/2015,NA,9,15,17,15,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV80,1,3,NA,High,500,100,NA,27,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV80,2,3,NA,High,398.1,100,NA,21.5,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV80,3,3,NA,High,740.7,100,NA,40,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Rainfall,DSV80,4,3,NA,High,416.7,100,NA,22.5,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Growth stage,CAL,1,3,NA,High,463,100,NA,25,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Growth stage,CAL,2,3,NA,High,453.7,100,NA,24.5,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Growth stage,CAL,3,3,NA,High,648.1,100,NA,35,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,Growth stage,CAL,4,3,NA,High,481.5,100,NA,26,75,02/25/2015,03/12/2015,03/25/2015,NA,NA,NA,15,13,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,None,UNT,1,0,NA,High,250,100,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,None,UNT,2,0,NA,High,435.2,100,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,None,UNT,3,0,NA,High,416.7,100,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,24,CV,2015,12/12/2014,3,Dec,None,UNT,4,0,NA,High,305.6,100,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Growth stage,CAL,1,5,NA,Low,2843.2,80,NA,103.4,49,12/11/2015,12/24/2015,01/06/2016,01/20/2016,02/02/2016,NA,13,13,14,13,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Growth stage,CAL,2,5,NA,Low,2952.8,85,NA,117,49,12/11/2015,12/24/2015,01/06/2016,01/20/2016,02/02/2016,NA,13,13,14,13,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Growth stage,CAL,3,5,NA,Low,3723,78,NA,118.1,49,12/11/2015,12/24/2015,01/06/2016,01/20/2016,02/02/2016,NA,13,13,14,13,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Growth stage,CAL,4,5,NA,Low,3301.2,75,NA,118,49,12/11/2015,12/24/2015,01/06/2016,01/20/2016,02/02/2016,NA,13,13,14,13,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV50,1,4,NA,Low,2869,80,NA,102.1,49,12/11/2015,01/06/2016,01/20/2016,02/02/2016,NA,NA,26,14,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV50,2,4,NA,Low,2894.1,85,NA,114.7,49,12/11/2015,01/06/2016,01/20/2016,02/02/2016,NA,NA,26,14,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV50,3,4,NA,Low,2875.3,80,NA,118.6,49,12/11/2015,01/06/2016,01/20/2016,02/02/2016,NA,NA,26,14,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV50,4,4,NA,Low,2875.6,75,NA,125.8,49,12/11/2015,01/06/2016,01/20/2016,02/02/2016,NA,NA,26,14,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP9,1,4,NA,Low,2948,80,NA,106.9,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP9,2,4,NA,Low,2917.1,85,NA,111.2,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
