source,trial_number,trial_code,harvest_season,planting_date,planting_order,planting_month,treatment_type,treatment,rep,n_spray,sev,sev_class,yld,defoliation,audpc,tkw,first_after_planting,spray1,spray2,spray3,spray4,spray5,spray6,1_2,2_3,3_4,4_5,5_6
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP9,3,4,NA,Low,2992.3,85,NA,122.5,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP9,4,4,NA,Low,2948,80,NA,126.3,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP6,1,4,NA,Low,2546.2,80,NA,105.2,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP6,2,4,NA,Low,2590.3,85,NA,106.1,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP6,3,4,NA,Low,3408.3,83,NA,120.8,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,LWDxT,DVIP6,4,4,NA,Low,2921.6,85,NA,116.4,38,11/30/2015,01/05/2016,01/20/2016,02/02/2016,NA,NA,36,15,13,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV80,1,2,NA,Low,2678.5,80,NA,103.3,81,01/12/2016,02/28/2016,NA,NA,NA,NA,47,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV80,2,2,NA,Low,2988.2,80,NA,106.8,81,01/12/2016,02/28/2016,NA,NA,NA,NA,47,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV80,3,2,NA,Low,3421.4,78,NA,114.4,81,01/12/2016,02/28/2016,NA,NA,NA,NA,47,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,Rainfall,DSV80,4,2,NA,Low,3035.6,83,NA,124.3,81,01/12/2016,02/28/2016,NA,NA,NA,NA,47,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,None,UNT,1,0,NA,Low,2515.6,98,NA,100.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,None,UNT,2,0,NA,Low,2716.1,98,NA,107.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,None,UNT,3,0,NA,Low,2816.4,98,NA,113.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,25,CV,2016,10/23/2015,1,Oct,None,UNT,4,0,NA,Low,3172.9,97,NA,117.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV50,1,4,NA,Low,2610.9,95,NA,83.5,59,01/05/2016,01/20/2016,02/02/2016,02/19/2016,NA,NA,15,13,17,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV50,2,4,NA,Low,2696.1,95,NA,92.64,59,01/05/2016,01/20/2016,02/02/2016,02/19/2016,NA,NA,15,13,17,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV50,3,4,NA,Low,2801.5,97,NA,93.2,59,01/05/2016,01/20/2016,02/02/2016,02/19/2016,NA,NA,15,13,17,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV50,4,4,NA,Low,2567.8,95,NA,94.4,59,01/05/2016,01/20/2016,02/02/2016,02/19/2016,NA,NA,15,13,17,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Growth stage,CAL,1,4,NA,Low,2751.2,90,NA,95.2,60,01/06/2016,01/20/2016,02/02/2016,02/15/2016,NA,NA,14,13,13,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Growth stage,CAL,2,4,NA,Low,2320,93,NA,81.15,60,01/06/2016,01/20/2016,02/02/2016,02/15/2016,NA,NA,14,13,13,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Growth stage,CAL,3,4,NA,Low,2474.7,95,NA,89.25,60,01/06/2016,01/20/2016,02/02/2016,02/15/2016,NA,NA,14,13,13,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Growth stage,CAL,4,4,NA,Low,2769.4,90,NA,88.06,60,01/06/2016,01/20/2016,02/02/2016,02/15/2016,NA,NA,14,13,13,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP9,1,5,NA,Low,2557.6,93,NA,86.65,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP9,2,5,NA,Low,2172,97,NA,90.46,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP9,3,5,NA,Low,2820,95,NA,101.45,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP9,4,5,NA,Low,1981.4,93,NA,84.89,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP6,1,5,NA,Low,2295.7,88,NA,83.23,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP6,2,5,NA,Low,2502.2,95,NA,104.23,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP6,3,5,NA,Low,2433.7,93,NA,88.86,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,LWDxT,DVIP6,4,5,NA,Low,2408.5,95,NA,90.4,39,12/16/2015,01/06/2016,01/20/2016,02/02/2016,02/19/2016,NA,21,14,13,17,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV80,1,3,NA,Low,2635.3,90,NA,85.95,66,01/12/2016,01/28/2016,02/12/2016,NA,NA,NA,16,15,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV80,2,3,NA,Low,2545,95,NA,92.5,66,01/12/2016,01/28/2016,02/12/2016,NA,NA,NA,16,15,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV80,3,3,NA,Low,2733.1,95,NA,93.13,66,01/12/2016,01/28/2016,02/12/2016,NA,NA,NA,16,15,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,Rainfall,DSV80,4,3,NA,Low,2226.2,95,NA,89.5,66,01/12/2016,01/28/2016,02/12/2016,NA,NA,NA,16,15,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,None,UNT,1,0,NA,Low,2141.8,100,NA,77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,None,UNT,2,0,NA,Low,1749.6,100,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,None,UNT,3,0,NA,Low,1450.4,100,NA,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,26,CV,2016,11/7/2015,2,Nov,None,UNT,4,0,NA,Low,2377.7,100,NA,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Growth stage,CAL,1,4,NA,High,1803.1,100,NA,96.68,50,01/28/2016,02/12/2016,02/26/2016,03/14/2016,NA,NA,15,14,17,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Growth stage,CAL,2,4,NA,High,1401.5,100,NA,84.51,50,01/28/2016,02/12/2016,02/26/2016,03/14/2016,NA,NA,15,14,17,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Growth stage,CAL,3,4,NA,High,1359.8,100,NA,90.91,50,01/28/2016,02/12/2016,02/26/2016,03/14/2016,NA,NA,15,14,17,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Growth stage,CAL,4,4,NA,High,1339.5,100,NA,99.56,50,01/28/2016,02/12/2016,02/26/2016,03/14/2016,NA,NA,15,14,17,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP9,1,4,NA,High,1831,70,NA,87.6,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP9,2,4,NA,High,1326,75,NA,91.14,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP9,3,4,NA,High,1150.2,80,NA,85.73,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP9,4,4,NA,High,877.5,80,NA,84.59,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP6,1,4,NA,High,1175,70,NA,93.81,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP6,2,4,NA,High,973,80,NA,70.76,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP6,3,4,NA,High,1164,80,NA,72.28,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,LWDxT,DVIP6,4,4,NA,High,1343.1,80,NA,71.95,34,01/12/2016,01/28/2016,02/12/2016,02/26/2016,NA,NA,16,15,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV50,1,4,NA,High,1579.6,60,NA,83.88,37,01/15/2016,02/02/2016,02/19/2016,03/04/2016,NA,NA,18,17,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV50,2,4,NA,High,1157.5,75,NA,75.93,37,01/15/2016,02/02/2016,02/19/2016,03/04/2016,NA,NA,18,17,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV50,3,4,NA,High,1272.1,70,NA,87.93,37,01/15/2016,02/02/2016,02/19/2016,03/04/2016,NA,NA,18,17,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV50,4,4,NA,High,1592.4,70,NA,84.65,37,01/15/2016,02/02/2016,02/19/2016,03/04/2016,NA,NA,18,17,14,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV80,1,4,NA,High,1472.5,100,NA,87.24,50,01/28/2016,02/12/2016,02/26/2016,03/09/2016,NA,NA,15,14,12,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV80,2,4,NA,High,1325.3,100,NA,81.94,50,01/28/2016,02/12/2016,02/26/2016,03/09/2016,NA,NA,15,14,12,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV80,3,4,NA,High,1398.3,100,NA,88.6,50,01/28/2016,02/12/2016,02/26/2016,03/09/2016,NA,NA,15,14,12,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,Rainfall,DSV80,4,4,NA,High,1398.3,100,NA,85.53,50,01/28/2016,02/12/2016,02/26/2016,03/09/2016,NA,NA,15,14,12,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,None,UNT,1,0,NA,High,727.4,100,NA,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,None,UNT,2,0,NA,High,498.8,100,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,None,UNT,3,0,NA,High,611,100,NA,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,27,CV,2016,12/9/2015,3,Dec,None,UNT,4,0,NA,High,837.1,100,NA,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV80,1,4,NA,Low,3332.6,80,NA,128.51,69,01/14/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,15,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV80,2,4,NA,Low,3567,93,NA,115.93,69,01/14/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,15,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV80,3,4,NA,Low,3901.9,95,NA,117.7,69,01/14/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,15,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV80,4,4,NA,Low,3404.1,88,NA,109.24,69,01/14/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,15,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV50,1,4,NA,Low,2995.4,90,NA,117.49,67,01/12/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,17,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV50,2,4,NA,Low,2805,90,NA,118.91,67,01/12/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,17,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV50,3,4,NA,Low,2834.6,95,NA,115.64,67,01/12/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,17,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Rainfall,DSV50,4,4,NA,Low,2787.5,95,NA,109.25,67,01/12/2016,01/29/2016,02/12/2016,02/29/2016,NA,NA,17,14,17,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP6,1,5,NA,Low,2819.1,90,NA,113.19,39,12/15/2015,01/08/2016,01/29/2016,02/15/2016,02/29/2016,NA,24,21,17,14,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP6,2,5,NA,Low,3017.9,90,NA,122.84,39,12/15/2015,01/08/2016,01/29/2016,02/15/2016,02/29/2016,NA,24,21,17,14,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP6,3,5,NA,Low,3733.6,93,NA,117.51,39,12/15/2015,01/08/2016,01/29/2016,02/15/2016,02/29/2016,NA,24,21,17,14,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP6,4,5,NA,Low,3521.5,88,NA,111.84,39,12/15/2015,01/08/2016,01/29/2016,02/15/2016,02/29/2016,NA,24,21,17,14,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Growth stage,CAL,1,4,NA,Low,3924.6,80,NA,115.59,53,12/29/2015,01/12/2016,01/25/2016,02/07/2016,NA,NA,14,13,13,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Growth stage,CAL,2,4,NA,Low,3759,97,NA,119.49,53,12/29/2015,01/12/2016,01/25/2016,02/07/2016,NA,NA,14,13,13,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Growth stage,CAL,3,4,NA,Low,3185.9,97,NA,114.43,53,12/29/2015,01/12/2016,01/25/2016,02/07/2016,NA,NA,14,13,13,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,Growth stage,CAL,4,4,NA,Low,3703.5,97,NA,109.04,53,12/29/2015,01/12/2016,01/25/2016,02/07/2016,NA,NA,14,13,13,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP9,1,3,NA,Low,2490.2,95,NA,112.8,67,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP9,2,3,NA,Low,3207.3,88,NA,123.3,67,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP9,3,3,NA,Low,2915.5,90,NA,119.13,67,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,LWDxT,DVIP9,4,3,NA,Low,3203.8,93,NA,108.55,67,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,None,UNT,1,0,NA,Low,2394.1,100,NA,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,None,UNT,2,0,NA,Low,2061.8,100,NA,102.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,None,UNT,3,0,NA,Low,2276.5,100,NA,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,28,PP,2016,11/6/2015,2,Nov,None,UNT,4,0,NA,Low,2666.2,100,NA,96.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV50,1,5,NA,High,2652.9,88,NA,97.24,40,01/12/2016,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,17,14,17,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV50,2,5,NA,High,3676.7,88,NA,103.3,40,01/12/2016,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,17,14,17,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV50,3,5,NA,High,2730.8,85,NA,103.24,40,01/12/2016,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,17,14,17,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV50,4,5,NA,High,2707.5,83,NA,98.09,40,01/12/2016,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,17,14,17,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Growth stage,CAL,1,4,NA,High,1922.2,100,NA,68.68,60,02/01/2016,02/15/2016,02/29/2016,03/15/2016,NA,NA,14,14,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Growth stage,CAL,2,4,NA,High,2085.5,100,NA,82.96,60,02/01/2016,02/15/2016,02/29/2016,03/15/2016,NA,NA,14,14,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Growth stage,CAL,3,4,NA,High,1784.5,100,NA,74.73,60,02/01/2016,02/15/2016,02/29/2016,03/15/2016,NA,NA,14,14,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Growth stage,CAL,4,4,NA,High,1818.4,100,NA,63.89,60,02/01/2016,02/15/2016,02/29/2016,03/15/2016,NA,NA,14,14,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV80,1,4,NA,High,2615.4,90,NA,93.86,57,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,NA,14,17,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV80,2,4,NA,High,2891.4,93,NA,101.58,57,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,NA,14,17,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV80,3,4,NA,High,3102.2,80,NA,102.3,57,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,NA,14,17,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,Rainfall,DSV80,4,4,NA,High,2966.4,95,NA,98.95,57,01/29/2016,02/12/2016,02/29/2016,03/15/2016,NA,NA,14,17,15,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP6,1,5,NA,High,3158.9,80,NA,102.73,40,01/12/2016,01/29/2016,02/15/2016,02/29/2016,03/15/2016,NA,17,17,14,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP6,2,5,NA,High,3655.2,88,NA,101.83,40,01/12/2016,01/29/2016,02/15/2016,02/29/2016,03/15/2016,NA,17,17,14,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP6,3,5,NA,High,3195.1,90,NA,103.71,40,01/12/2016,01/29/2016,02/15/2016,02/29/2016,03/15/2016,NA,17,17,14,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP6,4,5,NA,High,2769.4,90,NA,99.7,40,01/12/2016,01/29/2016,02/15/2016,02/29/2016,03/15/2016,NA,17,17,14,15,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP9,1,3,NA,High,2563.5,98,NA,89.26,40,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP9,2,3,NA,High,2906.4,98,NA,84.28,40,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP9,3,3,NA,High,2753.6,98,NA,93.98,40,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,LWDxT,DVIP9,4,3,NA,High,2708.3,98,NA,85.85,40,01/12/2016,01/29/2016,02/15/2016,NA,NA,NA,17,17,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,None,UNT,1,0,NA,High,1868.3,100,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,None,UNT,2,0,NA,High,2055,100,NA,70.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,None,UNT,3,0,NA,High,1787.8,100,NA,75.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beruski,29,PP,2016,12/3/2015,3,Dec,None,UNT,4,0,NA,High,1810,100,NA,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
